Time,Motion (Triggered),Distance (in CM),CO2 ( in PPM),Manual Occupancy (1 = TRUE)
11:42:05,0,-1,587,0
11:42:06,0,-1,587,0
11:42:07,0,-1,587,0
11:42:08,0,-1,587,0
11:42:09,0,-1,586,0
11:42:10,0,-1,586,0
11:42:11,0,-1,586,0
11:42:12,0,-1,586,0
11:42:13,0,-1,586,0
11:42:14,0,-1,586,0
11:42:15,0,-1,586,0
11:42:16,0,-1,586,0
11:42:17,0,-1,586,0
11:42:18,0,-1,586,0
11:42:19,0,-1,586,0
11:42:20,0,-1,586,0
11:42:21,0,-1,586,0
11:42:22,0,-1,586,0
11:42:23,0,-1,586,0
11:42:24,0,-1,585,0
11:42:25,0,-1,585,0
11:42:26,0,-1,585,0
11:42:27,0,-1,585,0
11:42:28,0,-1,585,0
11:42:29,0,-1,585,0
11:42:30,0,-1,585,0
11:42:31,0,-1,585,0
11:42:32,0,-1,584,0
11:42:33,0,-1,584,0
11:42:34,0,-1,584,0
11:42:35,0,97.4,583,0
11:42:36,1,-1,583,0
11:42:37,1,-1,583,0
11:42:38,1,-1,583,1
11:42:39,1,80.02,583,1
11:42:40,1,72.72,583,1
11:42:41,1,74.36,583,1
11:42:42,1,73.95,583,1
11:42:43,1,-1,584,1
11:42:44,1,72.31,584,1
11:42:45,1,-1,584,1
11:42:46,1,-1,584,1
11:42:47,1,-1,594,1
11:42:48,1,-1,594,1
11:42:49,1,-1,594,1
11:42:50,0,74.84,668,1
11:42:51,0,-1,668,1
11:42:52,0,-1,668,1
11:42:53,0,76.14,668,1
11:42:54,0,74.84,710,1
11:42:55,0,76.48,710,1
11:42:56,0,59.66,710,1
11:42:57,1,59.93,710,1
11:42:58,1,-1,769,1
11:42:59,1,67.62,769,1
11:43:00,1,-1,769,1
11:43:01,1,-1,769,1
11:43:02,1,61.71,838,1
11:43:03,1,-1,838,1
11:43:04,1,71.5,838,1
11:43:05,1,-1,878,1
11:43:06,1,64.97,878,1
11:43:07,1,66.21,878,1
11:43:08,1,64.74,878,1
11:43:09,1,67.74,895,1
11:43:10,1,73.62,895,1
11:43:11,0,-1,895,1
11:43:12,0,65.29,895,1
11:43:13,0,66.66,898,1
11:43:14,0,-1,898,1
11:43:15,0,-1,898,1
11:43:16,0,-1,898,1
11:43:17,0,64.34,893,1
11:43:18,0,66.67,893,1
11:43:19,0,66.6,893,1
11:43:20,0,65.78,893,1
11:43:21,0,64.95,895,1
11:43:22,0,70.95,895,1
11:43:23,0,66.19,895,1
11:43:24,0,73.9,895,1
11:43:25,0,70.53,891,1
11:43:26,0,70.95,891,1
11:43:27,0,-1,891,1
11:43:28,0,63.4,879,1
11:43:29,0,70.4,879,1
11:43:30,0,66.62,879,1
11:43:31,0,75.66,879,1
11:43:32,0,-1,866,1
11:43:33,0,66.86,866,1
11:43:34,0,66.79,866,1
11:43:35,0,65.84,866,1
11:43:36,0,66.71,855,1
11:43:37,0,65.28,855,1
11:43:38,0,68.16,855,1
11:43:39,0,67.07,855,1
11:43:40,0,-1,825,1
11:43:41,0,-1,825,1
11:43:42,0,64.9,825,1
11:43:43,0,69.59,796,1
11:43:44,0,65.71,796,1
11:43:45,0,67.57,796,1
11:43:46,0,67.29,796,1
11:43:47,0,-1,773,1
11:43:48,1,-1,773,1
11:43:49,1,-1,773,1
11:43:50,1,-1,773,1
11:43:51,1,-1,760,1
11:43:52,1,-1,760,1
11:43:53,1,-1,760,1
11:43:54,1,-1,760,1
11:43:55,1,-1,746,1
11:43:56,1,-1,746,1
11:43:57,1,-1,746,1
11:43:58,1,-1,746,1
11:43:59,1,-1,736,1
11:44:00,1,-1,736,1
11:44:01,1,-1,736,1
11:44:02,0,-1,725,1
11:44:03,0,51.26,725,1
11:44:04,0,-1,725,1
11:44:05,0,-1,725,1
11:44:06,0,-1,716,1
11:44:07,0,70.28,716,1
11:44:08,1,65.1,716,1
11:44:09,1,74.64,716,1
11:44:10,1,71.55,711,1
11:44:11,1,66.26,711,1
11:44:12,1,67.53,711,1
11:44:13,1,-1,711,1
11:44:14,1,63.86,727,1
11:44:15,1,62.52,727,1
11:44:16,1,54.81,727,1
11:44:17,1,64.83,727,1
11:44:18,1,66.53,748,1
11:44:19,1,69.86,748,1
11:44:20,1,67.74,748,1
11:44:21,1,-1,768,1
11:44:22,0,67.41,768,1
11:44:23,0,66.19,768,1
11:44:24,0,67.07,768,1
11:44:25,0,71.78,780,1
11:44:26,0,-1,780,1
11:44:27,0,68.36,780,1
11:44:28,0,66.78,780,1
11:44:29,0,67.67,791,1
11:44:30,0,66.93,791,1
11:44:31,0,68.16,791,1
11:44:32,0,69.81,791,1
11:44:33,0,69.1,797,1
11:44:34,0,68.14,797,1
11:44:35,0,75.53,797,1
11:44:36,1,71.02,797,1
11:44:37,1,70.66,797,1
11:44:38,1,-1,797,1
11:44:39,1,66.72,797,1
11:44:40,1,67.95,803,1
11:44:41,1,-1,803,1
11:44:42,1,-1,803,1
11:44:43,1,71.29,803,1
11:44:44,1,68.62,808,1
11:44:45,1,71.71,808,1
11:44:46,1,-1,808,1
11:44:47,1,70.48,808,1
11:44:48,1,70.05,845,1
11:44:49,1,65.09,845,1
11:44:50,0,70.74,845,1
11:44:51,0,-1,845,1
11:44:52,0,-1,876,1
11:44:53,0,-1,876,1
11:44:54,1,-1,876,1
11:44:55,1,-1,876,1
11:44:56,1,-1,889,1
11:44:57,1,-1,889,1
11:44:58,1,65.17,889,1
11:44:59,1,63.74,885,1
11:45:00,1,61.84,885,1
11:45:01,1,61.16,885,1
11:45:02,1,61.22,885,1
11:45:03,1,69.86,879,1
11:45:04,1,66.52,879,1
11:45:05,1,61.02,879,1
11:45:06,1,66.05,879,1
11:45:07,1,61.02,872,1
11:45:08,1,64.69,872,1
11:45:09,0,66.59,872,1
11:45:10,0,69.79,872,1
11:45:11,0,70.41,864,1
11:45:12,0,-1,864,1
11:45:13,0,67.41,864,1
11:45:14,0,-1,864,1
11:45:15,0,-1,860,1
11:45:16,0,64.07,860,1
11:45:17,1,63.26,860,1
11:45:18,1,-1,861,1
11:45:19,1,-1,861,1
11:45:20,1,-1,861,1
11:45:21,1,-1,861,1
11:45:22,1,-1,866,1
11:45:23,1,-1,866,1
11:45:24,1,-1,866,1
11:45:25,1,62.88,866,1
11:45:26,1,66.66,866,1
11:45:27,1,-1,866,1
11:45:28,1,67.67,866,1
11:45:29,1,71.52,866,1
11:45:30,1,66.05,864,1
11:45:31,0,65.16,864,1
11:45:32,0,56.43,864,1
11:45:33,0,65.57,864,1
11:45:34,0,-1,860,1
11:45:35,0,63.81,860,1
11:45:36,0,64.03,860,1
11:45:37,0,-1,856,1
11:45:38,1,64.21,856,1
11:45:39,1,-1,856,1
11:45:40,1,68.36,856,1
11:45:41,1,-1,858,1
11:45:42,1,65.78,858,1
11:45:43,1,63.47,858,1
11:45:44,1,-1,858,1
11:45:45,1,65.69,892,1
11:45:46,1,62.86,892,1
11:45:47,1,65.43,892,1
11:45:48,1,68.83,892,1
11:45:49,1,-1,899,1
11:45:50,1,68.29,899,1
11:45:51,1,-1,899,1
11:45:52,0,-1,898,1
11:45:53,0,-1,898,1
11:45:54,0,63.88,898,1
11:45:55,0,65.64,898,1
11:45:56,0,64.34,901,1
11:45:57,0,72.71,901,1
11:45:58,0,70.21,901,1
11:45:59,1,71.09,901,1
11:46:00,1,67.14,912,1
11:46:01,1,-1,912,1
11:46:02,1,63.97,912,1
11:46:03,1,60.53,912,1
11:46:04,1,-1,917,1
11:46:05,1,67.81,917,1
11:46:06,1,60.6,917,1
11:46:07,1,61.97,917,1
11:46:08,1,61.97,913,1
11:46:09,1,-1,913,1
11:46:10,1,59.59,913,1
11:46:11,1,65.41,905,1
11:46:12,1,-1,905,1
11:46:13,0,-1,905,1
11:46:14,0,-1,905,1
11:46:15,0,-1,897,1
11:46:16,0,61.09,897,1
11:46:17,0,60.19,897,1
11:46:18,0,-1,897,1
11:46:19,0,61.12,885,1
11:46:20,0,61.02,885,1
11:46:21,0,64.78,885,1
11:46:22,0,65.98,885,1
11:46:23,0,65.64,872,1
11:46:24,0,64.34,872,1
11:46:25,0,65.57,872,1
11:46:26,0,62.67,872,1
11:46:27,0,59.5,844,1
11:46:28,0,62.52,844,1
11:46:29,0,59.17,844,1
11:46:30,0,62.66,817,1
11:46:31,0,63.07,817,1
11:46:32,0,63.47,817,1
11:46:33,0,63.93,817,1
11:46:34,0,63.07,795,1
11:46:35,0,63.52,795,1
11:46:36,0,-1,795,1
11:46:37,0,61.71,795,1
11:46:38,0,62.19,775,1
11:46:39,0,62.71,775,1
11:46:40,0,65.22,775,1
11:46:41,0,65.24,775,1
11:46:42,0,64.34,767,1
11:46:43,0,-1,767,1
11:46:44,0,66.59,767,1
11:46:45,0,59.5,767,1
11:46:46,0,-1,757,1
11:46:47,0,66.33,757,1
11:46:48,0,65.17,757,1
11:46:49,0,-1,746,1
11:46:50,0,-1,746,1
11:46:51,0,61.97,746,1
11:46:52,0,59.93,746,1
11:46:53,0,62.12,741,1
11:46:54,0,-1,741,1
11:46:55,0,-1,741,1
11:46:56,0,66.84,741,1
11:46:57,0,63.19,735,1
11:46:58,0,64.55,735,1
11:46:59,0,67.16,735,1
11:47:00,0,66.79,735,1
11:47:01,0,63.4,738,1
11:47:02,0,65.02,738,1
11:47:03,0,63.79,738,1
11:47:04,0,64.66,738,1
11:47:05,0,-1,786,1
11:47:06,0,64.62,786,1
11:47:07,0,65.57,786,1
11:47:08,0,65.5,820,1
11:47:09,0,66.79,820,1
11:47:10,0,61.97,820,1
11:47:11,0,-1,820,1
11:47:12,0,65.78,845,1
11:47:13,0,64.41,845,1
11:47:14,0,61.41,845,1
11:47:15,0,61.22,845,1
11:47:16,0,67.4,859,1
11:47:17,0,66.03,859,1
11:47:18,0,-1,859,1
11:47:19,0,62.84,859,1
11:47:20,0,60.81,870,1
11:47:21,0,60.14,870,1
11:47:22,0,-1,870,1
11:47:23,0,64.28,870,1
11:47:24,0,-1,858,1
11:47:25,0,70.47,858,1
11:47:26,0,60.76,858,1
11:47:27,0,-1,858,1
11:47:28,0,-1,849,1
11:47:29,0,-1,849,1
11:47:30,0,-1,849,1
11:47:31,0,65.1,835,1
11:47:32,0,69.31,835,1
11:47:33,0,65.97,835,1
11:47:34,0,66.6,835,1
11:47:35,0,65.09,826,1
11:47:36,0,-1,826,1
11:47:37,0,-1,826,1
11:47:38,0,-1,826,1
11:47:39,0,62.91,806,1
11:47:40,0,61.97,806,1
11:47:41,0,65.43,806,1
11:47:42,0,67.28,806,1
11:47:43,0,63.88,790,1
11:47:44,0,-1,790,1
11:47:45,0,62.59,790,1
11:47:46,0,-1,790,1
11:47:47,0,63.95,787,1
11:47:48,0,65.29,787,1
11:47:49,0,61.41,787,1
11:47:50,0,64.4,791,1
11:47:51,0,60.07,791,1
11:47:52,0,63.67,791,1
11:47:53,0,61.57,791,1
11:47:54,0,-1,804,1
11:47:55,0,-1,804,1
11:47:56,0,-1,804,1
11:47:57,0,61.29,804,1
11:47:58,0,-1,809,1
11:47:59,0,-1,809,1
11:48:00,0,63,809,1
11:48:01,0,66.31,809,1
11:48:02,0,69.84,815,1
11:48:03,0,71.14,815,1
11:48:04,0,-1,815,1
11:48:05,1,65.57,817,1
11:48:06,1,67,817,1
11:48:07,1,66.79,817,1
11:48:08,1,64.47,817,1
11:48:09,1,66.59,811,1
11:48:10,1,-1,811,1
11:48:11,1,62.72,811,1
11:48:12,1,61.48,811,1
11:48:13,1,62.86,810,1
11:48:14,1,64.36,810,1
11:48:15,1,-1,810,1
11:48:16,1,64.14,810,1
11:48:17,1,-1,807,1
11:48:18,1,-1,807,1
11:48:19,0,61.71,807,1
11:48:20,0,63.59,807,1
11:48:21,0,62.12,802,1
11:48:22,0,60,802,1
11:48:23,0,64.02,802,1
11:48:24,0,59.95,802,1
11:48:25,0,-1,801,1
11:48:26,0,66.47,801,1
11:48:27,0,64.95,801,1
11:48:28,0,62.91,796,1
11:48:29,0,63.74,796,1
11:48:30,0,63.74,796,1
11:48:31,0,72.07,796,1
11:48:32,1,94.48,791,1
11:48:33,1,-1,791,1
11:48:34,1,95.24,791,1
11:48:35,1,-1,791,1
11:48:36,1,81.59,788,1
11:48:37,1,-1,788,1
11:48:38,1,72.53,788,1
11:48:39,1,-1,788,1
11:48:40,1,70.26,783,1
11:48:41,1,60.29,783,1
11:48:42,1,60.28,783,1
11:48:43,1,56.64,783,1
11:48:44,1,59.52,777,1
11:48:45,1,-1,777,1
11:48:46,0,-1,777,1
11:48:47,0,-1,776,1
11:48:48,0,55.41,776,1
11:48:49,0,60.53,776,1
11:48:50,0,58.57,776,1
11:48:51,1,57.74,783,1
11:48:52,1,58.34,783,1
11:48:53,1,58.9,783,1
11:48:54,1,59.09,783,1
11:48:55,1,59.57,785,1
11:48:56,1,61.07,785,1
11:48:57,1,57.05,785,1
11:48:58,1,-1,785,1
11:48:59,1,-1,787,1
11:49:00,1,59.64,787,1
11:49:01,1,39.26,787,1
11:49:02,1,61.16,787,1
11:49:03,1,68.71,788,1
11:49:04,1,68.98,788,1
11:49:05,0,-1,788,1
11:49:06,0,63.52,787,1
11:49:07,0,67,787,1
11:49:08,0,61.64,787,1
11:49:09,1,66.24,787,1
11:49:10,1,62.95,785,1
11:49:11,1,58.21,785,1
11:49:12,1,68.97,785,1
11:49:13,1,-1,785,1
11:49:14,1,61.71,788,1
11:49:15,1,66.79,788,1
11:49:16,1,66.4,788,1
11:49:17,1,62.31,788,1
11:49:18,1,57.12,793,1
11:49:19,1,64.05,793,1
11:49:20,1,60.19,793,1
11:49:21,1,61.36,795,1
11:49:22,1,57.47,795,1
11:49:23,0,57.47,795,1
11:49:24,0,57.12,795,1
11:49:25,0,58.02,793,1
11:49:26,0,59.24,793,1
11:49:27,0,61.16,793,1
11:49:28,0,61.48,793,1
11:49:29,0,60.47,792,1
11:49:30,0,60.14,792,1
11:49:31,0,60.09,792,1
11:49:32,0,58.71,792,1
11:49:33,0,-1,791,1
11:49:34,0,56.03,791,1
11:49:35,0,60.86,791,1
11:49:36,0,62.59,791,1
11:49:37,0,60.48,788,1
11:49:38,0,62.72,788,1
11:49:39,0,59.31,788,1
11:49:40,0,60.74,788,1
11:49:41,0,60.76,785,1
11:49:42,0,-1,785,1
11:49:43,1,56.98,785,1
11:49:44,1,59.79,781,1
11:49:45,1,58.95,781,1
11:49:46,1,-1,781,1
11:49:47,1,-1,781,1
11:49:48,1,59.88,777,1
11:49:49,1,56.84,777,1
11:49:50,1,-1,777,1
11:49:51,1,62.09,777,1
11:49:52,1,58.9,774,1
11:49:53,1,59.36,774,1
11:49:54,1,66.66,774,1
11:49:55,1,61.97,774,1
11:49:56,1,59.22,771,1
11:49:57,0,56.78,771,1
11:49:58,0,35.03,771,1
11:49:59,0,61.9,771,1
11:50:00,0,61.57,768,1
11:50:01,0,60.69,768,1
11:50:02,0,60.34,768,1
11:50:03,0,62.98,764,1
11:50:04,0,64.34,764,1
11:50:05,0,57.6,764,1
11:50:06,0,-1,764,1
11:50:07,0,60.21,761,1
11:50:08,0,60.28,761,1
11:50:09,0,62.59,761,1
11:50:10,0,61.71,761,1
11:50:11,0,62.05,756,1
11:50:12,0,62.98,756,1
11:50:13,0,63.33,756,1
11:50:14,0,57.6,756,1
11:50:15,0,-1,752,1
11:50:16,0,59.79,752,1
11:50:17,0,57.81,752,1
11:50:18,0,58.62,752,1
11:50:19,0,62.93,749,1
11:50:20,0,-1,749,1
11:50:21,1,57,749,1
11:50:22,1,65.1,746,1
11:50:23,1,-1,746,1
11:50:24,1,63.47,746,1
11:50:25,1,70.41,746,1
11:50:26,1,-1,735,1
11:50:27,1,60.81,735,1
11:50:28,1,65.19,735,1
11:50:29,1,70.19,735,1
11:50:30,1,-1,733,1
11:50:31,1,68.55,733,1
11:50:32,1,66.1,733,1
11:50:33,1,-1,733,1
11:50:34,1,62.28,728,1
11:50:35,0,65.17,728,1
11:50:36,0,66.45,728,1
11:50:37,0,-1,725,1
11:50:38,0,-1,725,1
11:50:39,0,66.19,725,1
11:50:40,0,70,725,1
11:50:41,0,69.59,722,1
11:50:42,0,70.02,722,1
11:50:43,0,-1,722,1
11:50:44,0,66.28,722,1
11:50:45,0,67.95,720,1
11:50:46,0,69.24,720,1
11:50:47,0,-1,720,1
11:50:48,0,70.26,720,1
11:50:49,0,69.86,715,1
11:50:50,1,70.91,715,1
11:50:51,1,61.83,715,1
11:50:52,1,67.74,715,1
11:50:53,1,-1,714,1
11:50:54,1,65.71,714,1
11:50:55,1,67.34,714,1
11:50:56,1,61.78,713,1
11:50:57,1,65.47,713,1
11:50:58,1,67.4,713,1
11:50:59,1,66.45,713,1
11:51:00,1,69.24,713,1
11:51:01,1,72.45,713,1
11:51:02,1,-1,713,1
11:51:03,1,67.4,713,1
11:51:04,0,66.74,713,1
11:51:05,0,-1,713,1
11:51:06,0,-1,713,1
11:51:07,0,-1,713,1
11:51:08,0,-1,713,1
11:51:09,0,-1,713,1
11:51:10,0,70.62,713,1
11:51:11,0,-1,713,1
11:51:12,0,-1,712,1
11:51:13,0,68.5,712,1
11:51:14,0,67.57,712,1
11:51:15,0,65.03,711,1
11:51:16,0,68.97,711,1
11:51:17,0,72.48,711,1
11:51:18,0,64.69,711,1
11:51:19,1,65.9,710,1
11:51:20,1,66.93,710,1
11:51:21,1,-1,710,1
11:51:22,1,60.81,710,1
11:51:23,1,54.6,709,1
11:51:24,1,58.09,709,1
11:51:25,1,65.29,709,1
11:51:26,1,59.81,709,1
11:51:27,1,57.72,708,1
11:51:28,1,56.43,708,1
11:51:29,1,58.69,708,1
11:51:30,1,-1,708,1
11:51:31,1,-1,707,1
11:51:32,1,56.71,707,1
11:51:33,0,56.74,707,1
11:51:34,0,63.98,706,1
11:51:35,0,56.91,706,1
11:51:36,0,56.43,706,1
11:51:37,0,56.16,706,1
11:51:38,0,56.93,705,1
11:51:39,0,56.33,705,1
11:51:40,0,63.88,705,1
11:51:41,0,69.86,705,1
11:51:42,1,-1,703,1
11:51:43,1,-1,703,1
11:51:44,1,71.84,703,1
11:51:45,1,72.53,703,1
11:51:46,1,11.28,701,1
11:51:47,1,75.72,701,0
11:51:48,1,-1,701,0
11:51:49,1,-1,701,0
11:51:50,1,-1,686,0
11:51:51,1,-1,686,0
11:51:52,1,-1,686,0
11:51:53,1,-1,652,0
11:51:54,1,-1,652,0
11:51:55,1,-1,652,0
11:51:56,0,-1,652,0
11:51:57,0,-1,629,0
11:51:58,0,-1,629,0
11:51:59,0,-1,629,0
11:52:00,0,-1,629,0
11:52:01,0,-1,611,0
11:52:02,0,-1,611,0
11:52:03,0,-1,611,0
11:52:04,0,-1,611,0
11:52:05,0,-1,600,0
11:52:06,0,-1,600,0
11:52:07,0,-1,600,0
11:52:08,0,-1,585,0
11:52:09,0,-1,585,0
11:52:10,0,-1,585,0
11:52:11,0,-1,585,0
11:52:12,0,-1,581,0
11:52:13,0,-1,581,0
11:52:14,0,-1,581,0
11:52:15,0,-1,581,0
11:52:16,0,-1,578,0
11:52:17,0,-1,578,0
11:52:18,0,-1,578,0
11:52:19,0,-1,577,0
11:52:20,0,-1,577,0
11:52:21,0,-1,577,0
11:52:22,0,-1,577,0
11:52:23,0,-1,575,0
11:52:24,0,-1,575,0
11:52:25,0,-1,575,0
11:52:26,0,-1,575,0
11:52:27,0,-1,576,0
11:52:28,0,-1,576,0
11:52:29,0,-1,576,0
11:52:30,0,-1,576,0
11:52:31,0,-1,581,0
11:52:32,0,-1,581,0
11:52:33,0,-1,581,0
11:52:34,0,-1,582,0
11:52:35,0,-1,582,0
11:52:36,0,-1,582,0
11:52:37,0,-1,582,0
11:52:38,0,-1,584,0
11:52:39,0,-1,584,0
11:52:40,0,-1,584,0
11:52:41,0,-1,584,0
11:52:42,0,-1,584,0
11:52:43,0,-1,584,0
11:52:44,0,-1,584,0
11:52:45,0,-1,584,0
11:52:46,0,-1,585,0
11:52:47,0,-1,585,0
11:52:48,0,-1,585,0
11:52:49,0,-1,582,0
11:52:50,0,-1,582,0
11:52:51,0,-1,582,0
11:52:52,0,-1,582,0
11:52:53,0,-1,581,0
11:52:54,0,-1,581,0
11:52:55,0,-1,581,0
11:52:56,0,-1,581,0
11:52:57,0,-1,582,0
11:52:58,0,-1,582,0
11:52:59,0,-1,582,0
11:53:00,0,-1,582,0
11:53:01,0,-1,582,0
11:53:02,0,-1,582,0
11:53:03,0,-1,582,0
11:53:04,0,-1,584,0
11:53:05,0,-1,584,0
11:53:06,0,-1,584,0
11:53:07,0,-1,584,0
11:53:08,0,-1,584,0
11:53:09,0,-1,584,0
11:53:10,0,-1,584,0
11:53:11,0,-1,584,0
11:53:12,0,-1,584,0
11:53:13,0,-1,584,0
11:53:14,0,-1,584,0
11:53:15,0,-1,584,0
11:53:16,0,-1,584,0
11:53:17,0,-1,584,0
11:53:18,0,-1,584,0
11:53:19,0,-1,585,0
11:53:20,0,-1,585,0
11:53:21,0,-1,585,0
11:53:22,0,-1,585,0
11:53:23,0,-1,585,0
11:53:24,0,-1,585,0
11:53:25,0,-1,585,0
11:53:26,0,-1,585,0
11:53:27,0,-1,586,0
11:53:28,0,-1,586,0
11:53:29,0,-1,586,0
11:53:30,0,-1,586,0
11:53:31,0,-1,587,0
11:53:32,0,-1,587,0
11:53:33,0,-1,587,0
11:53:34,0,-1,587,0
11:53:35,0,-1,587,0
11:53:36,0,-1,587,0
11:53:37,0,-1,587,0
11:53:38,0,-1,588,0
11:53:39,0,-1,588,0
11:53:40,0,-1,588,0
11:53:41,0,-1,588,0
11:53:42,0,-1,589,0
11:53:43,0,-1,589,0
11:53:44,0,-1,589,0
11:53:45,0,-1,589,0
11:53:46,0,-1,589,0
11:53:47,0,-1,589,0
11:53:48,0,-1,589,0
11:53:49,0,-1,589,0
11:53:50,0,-1,590,0
11:53:51,0,-1,590,0
11:53:52,0,-1,590,0
11:53:53,0,-1,591,0
11:53:54,0,-1,591,0
11:53:55,0,-1,591,0
11:53:56,0,-1,591,0
11:53:57,0,-1,591,0
11:53:58,0,-1,591,0
11:53:59,0,-1,591,0
11:54:00,0,-1,591,0
11:54:01,0,-1,592,0
11:54:02,0,-1,592,0
11:54:03,0,-1,592,0
11:54:04,0,-1,592,0
11:54:05,0,-1,592,0
11:54:06,0,-1,592,0
11:54:07,0,-1,592,0
11:54:08,0,-1,592,0
11:54:09,0,-1,592,0
11:54:10,0,-1,592,0
11:54:11,0,-1,592,0
11:54:12,0,-1,592,0
11:54:13,0,-1,592,0
11:54:14,0,-1,592,0
11:54:15,0,-1,592,0
11:54:16,0,-1,592,0
11:54:17,0,-1,592,0
11:54:18,0,-1,592,0
11:54:19,0,-1,593,0
11:54:20,0,-1,593,0
11:54:21,0,-1,593,0
11:54:22,0,-1,593,0
11:54:23,0,-1,593,0
11:54:24,0,-1,593,0
11:54:25,0,-1,593,0
11:54:26,0,-1,593,0
11:54:27,0,-1,594,0
11:54:28,0,-1,594,0
11:54:29,0,-1,594,0
11:54:30,0,-1,594,0
11:54:31,0,-1,594,0
11:54:32,0,-1,594,0
11:54:33,0,-1,594,0
11:54:34,0,-1,595,0
11:54:35,0,-1,595,0
11:54:36,0,-1,595,0
11:54:37,0,-1,595,0
11:54:38,0,-1,596,0
11:54:39,0,-1,596,0
11:54:40,0,-1,596,0
11:54:41,0,-1,596,0
11:54:42,0,-1,597,0
11:54:43,0,-1,597,0
11:54:44,0,-1,597,0
11:54:45,0,-1,597,0
11:54:46,0,-1,598,0
11:54:47,0,-1,598,0
11:54:48,0,-1,598,0
11:54:49,0,-1,600,0
11:54:50,0,-1,600,0
11:54:51,0,-1,600,0
11:54:52,0,-1,600,0
11:54:53,0,-1,601,0
11:54:54,0,-1,601,0
11:54:55,0,-1,601,0
11:54:56,0,-1,601,0
11:54:57,0,-1,602,0
11:54:58,0,-1,602,0
11:54:59,0,-1,602,0
11:55:00,0,-1,602,0
11:55:01,0,-1,603,0
11:55:02,0,-1,603,0
11:55:03,0,-1,603,0
11:55:04,0,-1,604,0
11:55:05,0,-1,604,0
11:55:06,0,-1,604,0
11:55:07,0,-1,604,0
11:55:08,0,-1,604,0
11:55:09,0,-1,604,0
11:55:10,0,-1,604,0
11:55:11,0,-1,604,0
11:55:12,0,-1,604,0
11:55:13,0,-1,604,0
11:55:14,0,-1,604,0
11:55:15,0,-1,604,0
11:55:16,0,-1,604,0
11:55:17,0,-1,604,0
11:55:18,0,-1,604,0
11:55:19,0,-1,604,0
11:55:20,0,-1,604,0
11:55:21,0,-1,604,0
11:55:22,0,-1,604,0
11:55:23,0,-1,604,0
11:55:24,0,-1,604,0
11:55:25,0,-1,604,0
11:55:26,0,-1,604,0
11:55:27,0,-1,604,0
11:55:28,0,-1,604,0
11:55:29,0,-1,604,0
11:55:30,0,-1,605,0
11:55:31,0,-1,605,0
11:55:32,0,-1,605,0
11:55:33,0,-1,605,0
11:55:34,0,-1,606,0
11:55:35,0,-1,606,0
11:55:36,0,-1,606,0
11:55:37,0,-1,606,0
11:55:38,0,-1,606,0
11:55:39,0,-1,606,0
11:55:40,0,-1,606,0
11:55:41,0,-1,606,0
11:55:42,0,-1,606,0
11:55:43,0,-1,606,0
11:55:44,0,-1,606,0
11:55:45,0,-1,606,0
11:55:46,0,-1,606,0
11:55:47,0,-1,606,0
11:55:48,0,-1,606,0
11:55:49,0,-1,606,0
11:55:50,0,-1,606,0
11:55:51,0,-1,606,0
11:55:52,0,-1,606,0
11:55:53,0,-1,606,0
11:55:54,0,-1,606,0
11:55:55,0,-1,606,0
11:55:56,0,-1,606,0
11:55:57,0,-1,606,0
11:55:58,0,-1,606,0
11:55:59,0,-1,606,0
11:56:00,0,-1,606,0
11:56:01,0,-1,606,0
11:56:02,0,-1,606,0
11:56:03,0,-1,606,0
11:56:04,0,-1,606,0
11:56:05,0,-1,606,0
11:56:06,0,64.21,606,0
11:56:07,0,-1,606,0
11:56:08,0,-1,605,0
11:56:09,0,-1,605,0
11:56:10,0,-1,605,0
11:56:11,0,-1,605,0
11:56:12,0,-1,605,0
11:56:13,0,-1,605,0
11:56:14,0,-1,605,0
11:56:15,0,-1,604,0
11:56:16,0,-1,604,0
11:56:17,0,-1,604,0
11:56:18,0,-1,604,0
11:56:19,0,-1,604,0
11:56:20,0,-1,604,0
11:56:21,0,-1,604,0
11:56:22,0,-1,604,0
11:56:23,0,-1,606,0
11:56:24,0,-1,606,0
11:56:25,0,-1,606,0
11:56:26,0,-1,606,0
11:56:27,0,-1,606,0
11:56:28,0,-1,606,0
11:56:29,0,-1,606,0
11:56:30,0,-1,605,0
11:56:31,0,-1,605,0
11:56:32,0,-1,605,0
11:56:33,0,-1,605,0
11:56:34,0,-1,605,0
11:56:35,0,-1,605,0
11:56:36,0,-1,605,0
11:56:37,0,-1,605,0
11:56:38,0,-1,605,0
11:56:39,0,-1,605,0
11:56:40,0,-1,605,0
11:56:41,0,-1,606,0
11:56:42,0,-1,606,0
11:56:43,0,-1,606,0
11:56:44,0,-1,606,0
11:56:45,0,-1,607,0
11:56:46,0,-1,607,0
11:56:47,0,-1,607,0
11:56:48,0,-1,607,0
11:56:49,0,-1,609,0
11:56:50,0,-1,609,0
11:56:51,0,-1,609,0
11:56:52,0,-1,609,0
11:56:53,0,-1,609,0
11:56:54,0,-1,609,0
11:56:55,0,-1,609,0
11:56:56,0,-1,610,0
11:56:57,0,-1,610,0
11:56:58,0,-1,610,0
11:56:59,0,-1,610,0
11:57:00,0,-1,610,0
11:57:01,0,-1,610,0
11:57:02,0,-1,610,0
11:57:03,0,-1,611,0
11:57:04,0,-1,611,0
11:57:05,0,-1,611,0
11:57:06,0,-1,611,0
11:57:07,0,-1,611,0
11:57:08,0,-1,611,0
